985;AA073BE;It's so dark.
1805;AA073DA;So here we are underground.
1676;AA073DB;So here we are underground.
2965;AA073DC;So here we are underground.
2709;AA073DD;So here we are underground.
898;AA074BA;Where's the enemy?
932;AA074BB;Where's the enemy?
983;AA074BC;Where's the enemy?
1223;AA074BD;Where's the enemy?
1086;AA074BE;Where's the enemy?
2088;AA074DA;I've never been trained to fly underground.
2666;AA074DB;I've never been trained to fly underground.
2002;AA074DC;I've never been trained to fly underground.
2171;AA074DD;I've never been trained to fly underground.
772;AA075BA;Is something over there?
966;AA075BB;Is something over there?
839;AA075BC;Is something over there?
1102;AA075BD;Is something over there?
872;AA075BE;Is something over there?
1872;AA075DA;So this is the underground wind.
1842;AA075DB;So this is the underground wind.
2125;AA075DC;So this is the underground wind.
2305;AA075DD;So this is the underground wind.
795;AA076BA;Did you hear something?
851;AA076BB;Did you hear something?
899;AA076BC;Did you hear something?
1063;AA076BD;Did you hear something?
879;AA076BE;Did you hear something?
1879;AA076DA;Can't believe we have to fly in the dark.
2132;AA076DB;Can't believe we have to fly in the dark.
1722;AA076DC;Can't believe we have to fly in the dark.
2394;AA076DD;Can't believe we have to fly in the dark.
1384;AA077BA;Where does this cave lead to?
1880;AA077BB;Where does this cave lead to?
1769;AA077BC;Where does this cave lead to?
1708;AA077BD;Where does this cave lead to?
1461;AA077BE;Where does this cave lead to?
1416;AA077DA;You can't fly too high here.
1510;AA077DB;You can't fly too high here.
1645;AA077DC;You can't fly too high here.
1775;AA077DD;You can't fly too high here.
2486;AA078BA;I can't stand it anymore. I want to go home.
2446;AA078BB;I can't stand it anymore. I want to go home.
2484;AA078BC;I can't stand it anymore. I want to go home.
2349;AA078BD;I can't stand it anymore. I want to go home.
2786;AA078BE;I can't stand it anymore. I want to go home.
1342;AA078DA;I don't hate caves.
1387;AA078DB;I don't hate caves.
1618;AA078DC;I don't hate caves.
1878;AA078DD;I don't hate caves.
1104;AA079BA;Don't get left behind!
1170;AA079BB;Don't get left behind!
1066;AA079BC;Don't get left behind!
1082;AA079BD;Don't get left behind!
1092;AA079BE;Don't get left behind!
1164;AA079DA;I don't want to walk here.
1217;AA079DB;I don't want to walk here.
1013;AA079DC;I don't want to walk here.
1600;AA079DD;I don't want to walk here.
903;AA080BA;You'll get lost!
1003;AA080BB;You'll get lost!
868;AA080BC;You'll get lost!
964;AA080BD;You'll get lost!
942;AA080BE;You'll get lost!
1493;AA080DA;Watch out for the altitude.
1429;AA080DB;Watch out for the altitude.
1426;AA080DC;Watch out for the altitude.
1654;AA080DD;Watch out for the altitude.
1448;AA081BA;The enemy is hiding in the dark.
1978;AA081BB;The enemy is hiding in the dark.
1802;AA081BC;The enemy is hiding in the dark.
1751;AA081BD;The enemy is hiding in the dark.
1670;AA081BE;The enemy is hiding in the dark.
1691;AA081DA;I'm really good at flying at night.
1606;AA081DB;I'm really good at flying at night.
1739;AA081DC;I'm really good at flying at night.
2036;AA081DD;I'm really good at flying at night.
1488;AA082BA;I'm so nervous that I'm sweating.
2012;AA082BB;I'm so nervous that I'm sweating.
1752;AA082BC;I'm so nervous that I'm sweating.
1917;AA082BD;I'm so nervous that I'm sweating.
1684;AA082BE;I'm so nervous that I'm sweating.
2376;AA082DA;I should have worked harder on my night flight training.
2422;AA082DB;I should have worked harder on my night flight training.
2044;AA082DC;I should have worked harder on my night flight training.
2669;AA082DD;I should have worked harder on my night flight training.
1017;AA083BA;We're not lost, are we?
1484;AA083BB;We're not lost, are we?
1717;AA083BC;We are not lost, are we?
1738;AA083BD;We're not lost, are we?
1122;AA083BE;We're not lost, are we?
3111;AA083DA;This operation... Is the commander serious?
2751;AA083DB;This operation... Is the commander serious?
4095;AA083DC;This operation... Is the commander serious?
3027;AA083DD;This operation... Is the commander serious?
1231;AA084BA;Can't see without light!
1412;AA084BB;Can't see without light!
1345;AA084BC;Can't see without light!
1352;AA084BD;Can't see without light!
1152;AA084BE;Can't see without light!
1285;AA084DA;I hate dark places.
1384;AA084DB;I hate dark places.
2091;AA084DC;I hate dark places.
1995;AA084DD;I hate dark places.
2055;AA085BA;I hate dark and narrow places.
2786;AA085BB;I hate dark and narrow places.
1984;AA085BC;I hate dark and narrow places.
2664;AA085BD;I hate dark and narrow places.
1766;AA085BE;I hate dark and narrow places.
1890;AA085DA;I so want to go back outside.
1918;AA085DB;I so want to go back outside.
2364;AA085DC;I so want to go back outside.
2209;AA085DD;I so want to go back outside.
1619;AA086BA;I don't hate dark and narrow places.
1875;AA086BB;I don't hate dark and narrow places.
2149;AA086BC;I don't hate dark and narrow places.
2631;AA086BD;I don't hate dark and narrow places.
1774;AA086BE;I don't hate dark and narrow places.
1611;AA086DA;I really can't take this.
1676;AA086DB;I really can't take this.
2011;AA086DC;I really can't take this.
1807;AA086DD;I really can't take this.
2260;AA087BA;I don't want to fight those things in a place like this.
2598;AA087BB;I don't want to fight those things in a place like this.
2358;AA087BC;I don't want to fight those things in a place like this.
2709;AA087BD;I don't want to fight those things in a place like this.
2213;AA087BE;I don't want to fight those things in a place like this.
2053;AA087DA;I might go crazy before I beat the enemy.
2309;AA087DB;I might go crazy before I beat the enemy.
2307;AA087DC;I might go crazy before I beat the enemy.
2598;AA087DD;I might go crazy before I beat the enemy.
2785;AA088BA;I didn't expect to really go on an underground adventure.
2873;AA088BB;I didn't expect to really go on an underground adventure.
3132;AA088BC;I didn't expect to really go on an underground adventure.
3053;AA088BD;I didn't expect to really go on an underground adventure.
2761;AA088BE;I didn't expect to really go on an underground adventure.
2332;AA088DA;I feel like I'm assimilated with those bats.
2205;AA088DB;I feel like I'm assimilated with those bats.
2502;AA088DC;I feel like I'm assimilated with those bats.
2665;AA088DD;I feel like I'm assimilated with those bats.
1892;AA089BA;It's my first time in a cave like this.
1983;AA089BB;It's my first time in a cave like this.
2023;AA089BC;It's my first time in a cave like this.
2283;AA089BD;It's my first time in a cave like this.
1917;AA089BE;It's my first time in a cave like this.
1483;AA089DA;Birds can't fly at night.
1327;AA089DB;Birds can't fly at night.
1407;AA089DC;Birds can't fly at night.
1463;AA089DD;Birds can't fly at night.
1885;AA090BA;I want to go back before I freak out.
2350;AA090BB;I want to go back before I freak out.
1924;AA090BC;I want to go back before I freak out.
2469;AA090BD;I want to go back before I freak out.
1694;AA090BE;I want to go back before I freak out.
3066;AA090DA;Wow, the military equipment is truly advanced.
2900;AA090DB;Wow, the military equipment is truly advanced.
3809;AA090DC;Wow, the military equipment is truly advanced.
3362;AA090DD;Wow, the military equipment is truly advanced.
1522;AA091BA;Feels like a ghost might come out.
1731;AA091BB;Feels like a ghost might come out.
1871;AA091BC;Feels like a ghost might come out.
2160;AA091BD;Feels like a ghost might come out.
1592;AA091BE;Feels like a ghost might come out.
3117;AA091DA;I'm surprised that the military would manufacture aerial units.
3338;AA091DB;I'm surprised that the military would manufacture aerial units.
3211;AA091DC;I'm surprised that the military would manufacture aerial units.
3364;AA091DD;I'm surprised that the military would manufacture aerial units.
1725;AA092BA;The enemy must be hiding somewhere.
1743;AA092BB;The enemy must be hiding somewhere.
1661;AA092BC;The enemy must be hiding somewhere.
2258;AA092BD;The enemy must be hiding somewhere.
1807;AA092BE;The enemy must be hiding somewhere.
3885;AA092DA;But it seems that aerial units were supposed to be military technology.
3518;AA092DB;But it seems that aerial units were supposed to be military technology.
3314;AA092DC;But it seems that aerial units were supposed to be military technology.
3923;AA092DD;But it seems that aerial units were supposed to be military technology.
2858;AA093BA;Thinking that the enemy is in the dark makes me get cold feet.
3137;AA093BB;Thinking that the enemy is in the dark makes me get cold feet.
3688;AA093BC;Thinking that the enemy is in the dark makes me get cold feet.
3112;AA093BD;Thinking that the enemy is in the dark makes me get cold feet.
2789;AA093BE;Thinking that the enemy is in the dark makes me get cold feet.
1344;AA093DA;I was an air show performer.
1532;AA093DB;I was an air show performer.
1555;AA093DC;I was an air show performer.
1661;AA093DD;I was an air show performer.
2472;AA094BA;I'm not afraid of the enemy, but the darkness.
2857;AA094BB;I'm not afraid of the enemy, but the darkness.
3077;AA094BC;I'm not afraid of the enemy, but the darkness.
3107;AA094BD;I'm not afraid of the enemy, but the darkness.
2517;AA094BE;I'm not afraid of the enemy, but the darkness.
3142;AA094DA;I was just a civilian pilot. My friends all joined the EDF.
3516;AA094DB;I was just a civilian pilot. My friends all joined the EDF.
4195;AA094DC;I was just a civilian pilot. My friends all joined the EDF.
3743;AA094DD;I was just a civilian pilot. My friends all joined the EDF.
1301;AA095BA;Are giant creatures edible?
1534;AA095BB;Are giant creatures edible?
1542;AA095BC;Are giant creatures edible?
1492;AA095BD;Are giant creatures edible?
1248;AA095BE;Are giant creatures edible?
4553;AA095DA;Once you fly in the sky, you hear people applauding. I really miss that.
4448;AA095DB;Once you fly in the sky, you hear people applauding. I really miss that.
4954;AA095DC;Once you fly in the sky, you hear people applauding. I really miss that.
4288;AA095DD;Once you fly in the sky, you hear people applauding. I really miss that.
1598;AA096BA;I want to breathe the air outside.
1700;AA096BB;I want to breathe the air outside.
2104;AA096BC;I want to breathe the air outside.
2417;AA096BD;I want to breathe the air outside.
1682;AA096BE;I want to breathe the air outside.
1846;AA096DA;I have over 20 flying hours.
1859;AA096DB;I have over 20 flying hours.
1978;AA096DC;I have over 20 flying hours.
1943;AA096DD;I have over 20 flying hours.
1278;AA097BA;I want to go home.
1275;AA097BB;I want to go home.
999;AA097BC;I want to go home.
1419;AA097BD;I want to go home.
946;AA097BE;I want to go home.
3080;AA097DA;I think I'll stick with flying after leaving the military services.
3002;AA097DB;I think I'll stick with flying after leaving the military services.
3065;AA097DC;I think I'll stick with flying after leaving the military services.
3441;AA097DD;I think I'll stick with flying after leaving the military services.
1817;AA098BA;Let me breathe the air outside.
2236;AA098BB;Let me breathe the air outside.
2192;AA098BC;Let me breathe the air outside.
2141;AA098BD;Let me breathe the air outside.
1704;AA098BE;Let me breathe the air outside.
6425;AA098DA;I plan to go back to being an air show performer after my honorary discharge. I'm confident in doing an amazing show now.
7032;AA098DB;I plan to go back to being an air show performer after my honorary discharge. I'm confident in doing an amazing show now.
6257;AA098DC;I plan to go back to being an air show performer after my honorary discharge. I'm confident in doing an amazing show now.
6906;AA098DD;I plan to go back to being an air show performer after my honorary discharge. I'm confident in doing an amazing show now.
1781;AA099BA;If only I can make it back alive.
2085;AA099BB;If only I can make it back alive.
1852;AA099BC;If only I can make it back alive.
2063;AA099BD;If only I can make it back alive.
1757;AA099BE;If only I can make it back alive.
1665;AA099DA;Flying in the sky is reassuring.
2020;AA099DB;Flying in the sky is reassuring.
1895;AA099DC;Flying in the sky is reassuring.
2202;AA099DD;Flying in the sky is reassuring.
2920;AA100BA;I'm unlucky. I'll certainly...
2592;AA100BB;I'm unlucky. I'll certainly...
2579;AA100BC;I'm unlucky. I'll certainly...
3079;AA100BD;I'm unlucky. I'll certainly...
1992;AA100BE;I'm unlucky. I'll certainly...
1817;AA100DA;I'll never get defeated by monsters.
1957;AA100DB;I'll never get defeated by monsters.
1809;AA100DC;I'll never get defeated by monsters.
2151;AA100DD;I'll never get defeated by monsters.
1863;AA101BA;Really hate to step on the battlefield.
2432;AA101BB;Really hate to step on the battlefield.
2112;AA101BC;Really hate to step on the battlefield.
2249;AA101BD;Really hate to step on the battlefield.
1753;AA101BE;Really hate to step on the battlefield.
1834;AA101DA;Wing divers are the best unit.
1737;AA101DB;Wing divers are the best unit.
1922;AA101DC;Wing divers are the best unit.
1978;AA101DD;Wing divers are the best unit.
1602;AA102BA;Tell my family I fought bravely.
1922;AA102BB;Tell my family I fought bravely.
1921;AA102BC;Tell my family I fought bravely.
1844;AA102BD;Tell my family I fought bravely.
1688;AA102BE;Tell my family I fought bravely.
1611;AA102DA;We should never lose to Fencers.
1733;AA102DB;We should never lose to Fencers.
2122;AA102DC;We should never lose to Fencers.
2105;AA102DD;We should never lose to Fencers.
2705;AA103BA;I want to be a hero, but it looks like I can't be one.
3360;AA103BB;I want to be a hero, but it looks like I can't be one.
3273;AA103BC;I want to be a hero, but it looks like I can't be one.
3439;AA103BD;I want to be a hero, but it looks like I can't be one.
3120;AA103BE;I want to be a hero, but it looks like I can't be one.
3209;AA104BA;I used to be a security guard. Somehow I became a soldier.
3916;AA104BB;I used to be a security guard. Somehow I became a soldier.
3970;AA104BC;I used to be a security guard. Somehow I became a soldier.
3701;AA104BD;I used to be a security guard. Somehow I became a soldier.
3394;AA104BE;I used to be a security guard. Somehow I became a soldier. 
2607;AA105BA;I'd done the training for a guard, but not for a soldier.
3738;AA105BB;I'd done the training for a guard, but not for a soldier.
3195;AA105BC;I'd done the training for a guard, but not for a soldier.
3118;AA105BD;I'd done the training for a guard, but not for a soldier.
2844;AA105BE;I'd done the training for a guard, but not for a soldier.
1971;AA106BA;I was still a security guard until last week.
2246;AA106BB;I was still a security guard until last week.
2343;AA106BC;I was still a security guard until last week.
2320;AA106BD;I was still a security guard until last week.
2223;AA106BE;I was still a security guard until last week.
2125;AA107BA;Because I left the security company to enlist.
2319;AA107BB;Because I left the security company to enlist.
2340;AA107BC;Because I left the security company to enlist.
2358;AA107BD;Because I left the security company to enlist.
2274;AA107BE;Because I left the security company to enlist.
3514;AA108BA;I've always wanted to be a soldier. Now my dream comes true.
4095;AA108BB;I've always wanted to be a soldier. Now my dream comes true.
3380;AA108BC;I've always wanted to be a soldier. Now my dream comes true.
3355;AA108BD;I've always wanted to be a soldier. Now my dream comes true.
3338;AA108BE;I've always wanted to be a soldier. Now my dream comes true.
1328;AA109BA;Being a soldier is my duty.
1558;AA109BB;Being a soldier is my duty.
1594;AA109BC;Being a soldier is my duty.
1813;AA109BD;Being a soldier is my duty.
1579;AA109BE;Being a soldier is my duty.
2597;AA110BA;Being a soldier is awesome. You can get a pension.
2882;AA110BB;Being a soldier is awesome. You can get a pension.
2684;AA110BC;Being a soldier is awesome. You can get a pension.
2657;AA110BD;Being a soldier is awesome. You can get a pension.
2777;AA110BE;Being a soldier is awesome. You can get a pension.
795;AA111BA;Do you like the Army?
959;AA111BB;Do you like the Army?
830;AA111BC;Do you like the Army?
1016;AA111BD;Do you like the Army?
839;AA111BE;Do you like the Army?
1966;AA112BA;Looks like the war situation is in our favor.
2525;AA112BB;Looks like the war situation is in our favor.
2157;AA112BC;Looks like the war situation is in our favor.
2254;AA112BD;Looks like the war situation is in our favor.
2344;AA112BE;Looks like the war situation is in our favor.
3590;AA113BA;I heard about the war situation. EDF has a commanding lead.
4090;AA113BB;I heard about the war situation. EDF has a commanding lead.
3480;AA113BC;I heard about the war situation. EDF has a commanding lead.
3465;AA113BD;I heard about the war situation. EDF has a commanding lead.
3768;AA113BE;I heard about the war situation. EDF has a commanding lead.
1814;AA114BA;Isn't this operation kind of messy?
1964;AA114BB;Isn't this operation kind of messy?
1820;AA114BC;Isn't this operation kind of messy?
1915;AA114BD;Isn't this operation kind of messy?
1701;AA114BE;Isn't this operation kind of messy?
2979;AA115BA;I only did training, now I'm doing the actual fight.
3563;AA115BB;I only did training, now I'm doing the actual fight.
4096;AA115BC;I only did training, now I'm doing the actual fight.
3072;AA115BD;I only did training, now I'm doing the actual fight.
3160;AA115BE;I only did training, now I'm doing the actual fight.
2877;AA116BA;I finally understand, it's no use to run away.
3580;AA116BB;I finally understand, it's no use to run away.
3146;AA116BC;I finally understand, it's no use to run away.
3112;AA116BD;I finally understand, it's no use to run away.
2855;AA116BE;I finally understand, it's no use to run away.
1211;AA117BA;The mission is too hard.
1985;AA117BB;The mission is too hard.
1215;AA117BC;The mission is too hard.
1531;AA117BD;The mission is too hard.
1263;AA117BE;The mission is too hard.
3291;AA118BA;I became a soldier only for the pension. I regret it now.
3743;AA118BB;I became a soldier only for the pension. I regret it now.
3483;AA118BC;I became a soldier only for the pension. I regret it now.
3320;AA118BD;I became a soldier only for the pension. I regret it now.
3376;AA118BE;I became a soldier only for the pension. I regret it now.
2738;AA119BA;I don't want my pension anymore. I want a discharge.
2871;AA119BB;I don't want my pension anymore. I want a discharge.
3041;AA119BC;I don't want my pension anymore. I want a discharge.
3168;AA119BD;I don't want my pension anymore. I want a discharge.
2999;AA119BE;I don't want my pension anymore. I want a discharge.
2691;AA120BA;Being a soldier isn't a special job anymore nowadays.
2874;AA120BB;Being a soldier isn't a special job anymore nowadays.
3591;AA120BC;Being a soldier isn't a special job anymore nowadays.
2782;AA120BD;Being a soldier isn't a special job anymore nowadays.
3436;AA120BE;Being a soldier isn't a special job anymore nowadays.
1134;AA121BA;I'll kill them all!
1085;AA121BB;I'll kill them all!
1071;AA121BC;I'll kill them all!
1275;AA121BD;I'll kill them all!
1341;AA121BE;I'll kill them all!
1831;AA122BA;I can't wait to start the fight!
1780;AA122BB;I can't wait to start the fight!
1514;AA122BC;I can't wait to start the fight!
1816;AA122BD;I can't wait to start the fight!
1597;AA122BE;I can't wait to start the fight!
1373;AA123BA;Let's scare the enemy to death!
1714;AA123BB;Let's scare the enemy to death!
1789;AA123BC;Let's scare the enemy to death!
1942;AA123BD;Let's scare the enemy to death!
1779;AA123BE;Let's scare the enemy to death!
2672;AA124BA;They shouldn't have run into us. Tough luck for them!
3108;AA124BB;They shouldn't have run into us. Tough luck for them!
2945;AA124BC;They shouldn't have run into us. Tough luck for them!
2608;AA124BD;They shouldn't have run into us. Tough luck for them!
2791;AA124BE;They shouldn't have run into us. Tough luck for them!
2139;AA125BA;Poor enemy, they have to fight us!
2562;AA125BB;Poor enemy, they have to fight us!
3413;AA125BC;Poor enemy, they have to fight us!
2281;AA125BD;Poor enemy, they have to fight us!
2345;AA125BE;Poor enemy, they have to fight us!
3235;AA126BA;We have weapons as good as tanks. Show them what we have!
3924;AA126BB;We have weapons as good as tanks. Show them what we have!
3899;AA126BC;We have weapons as good as tanks. Show them what we have!
3901;AA126BD;We have weapons as good as tanks. Show them what we have!
3342;AA126BE;We have weapons as good as tanks. Show them what we have!
1958;AA127BA;I can't imagine we'll lose.
1896;AA127BB;I can't imagine we'll lose.
1742;AA127BC;I can't imagine we'll lose.
1673;AA127BD;I can't imagine we'll lose.
1727;AA127BE;I can't imagine we'll lose.
2741;AA128BA;How can we lose with such powerful heavy armaments?
2844;AA128BB;How can we lose with such powerful heavy armaments?
2529;AA128BC;How can we lose with such powerful heavy armaments?
2862;AA128BD;How can we lose with such powerful heavy armaments?
3257;AA128BE;How can we lose with such powerful heavy armaments?
2931;AA129BA;Only the powered exoskeletons can carry this heavy weapon.
3887;AA129BB;Only the powered exoskeletons can carry this heavy weapon.
3058;AA129BC;Only the powered exoskeletons can carry this heavy weapon.
3089;AA129BD;Only the powered exoskeletons can carry this heavy weapon.
3586;AA129BE;Only the powered exoskeletons can carry this heavy weapon.
2891;AA130BA;Thanks to the powered exoskeleton, it feels weightless.
3133;AA130BB;Thanks to the powered exoskeleton, it feels weightless.
3183;AA130BC;Thanks to the powered exoskeleton, it feels weightless.
2932;AA130BD;Thanks to the powered exoskeleton, it feels weightless.
2972;AA130BE;Thanks to the powered exoskeleton, it feels weightless.
2109;AA131BA;It's hard to control a powered exoskeleton.
2698;AA131BB;It's hard to control a powered exoskeleton.
2379;AA131BC;It's hard to control a powered exoskeleton.
2300;AA131BD;It's hard to control a powered exoskeleton.
2572;AA131BE;It's hard to control a powered exoskeleton.
3636;AA132BA;But with a trained body and a powered exoskeleton, it's not a problem.
3982;AA132BB;But with a trained body and a powered exoskeleton, it's not a problem.
3743;AA132BC;But with a trained body and a powered exoskeleton, it's not a problem.
3567;AA132BD;But with a trained body and a powered exoskeleton, it's not a problem.
4092;AA132BE;But with a trained body and a powered exoskeleton, it's not a problem.
5151;AA133BA;With a powered exoskeleton, even weak men can be strong, but you must train yourself.
5494;AA133BB;With a powered exoskeleton, even weak men can be strong, but you must train yourself.
5218;AA133BC;With a powered exoskeleton, even weak men can be strong, but you must train yourself.
4882;AA133BD;With a powered exoskeleton, even weak men can be strong, but you must train yourself.
5294;AA133BE;With a powered exoskeleton, even weak men can be strong, but you must train yourself.
2353;AA134BA;Show them the strength of heavy firepower!
2344;AA134BB;Show them the strength of heavy firepower!
2438;AA134BC;Show them the strength of heavy firepower!
2351;AA134BD;Show them the strength of heavy firepower!
2418;AA134BE;Show them the strength of heavy firepower!
2672;AA135BA;We're supermen when we'rein powered exoskeletons!
3228;AA135BB;We're supermen when we'rein powered exoskeletons!
2797;AA135BC;We're supermen when we'rein powered exoskeletons!
2989;AA135BD;We're supermen when we'rein powered exoskeletons!
3487;AA135BE;We're supermen when we'rein powered exoskeletons!
1463;AA136BA;Leave it to us Fencers!
1671;AA136BB;Leave it to us Fencers!
1418;AA136BC;Leave it to us Fencers!
1435;AA136BD;Leave it to us Fencers!
1789;AA136BE;Leave it to us Fencers!
2047;AA137BA;Fencers are the strongest soldiers.
2364;AA137BB;Fencers are the strongest soldiers.
1990;AA137BC;Fencers are the strongest soldiers.
2132;AA137BD;Fencers are the strongest soldiers.
2040;AA137BE;Fencers are the strongest soldiers.
1839;AA138BA;How can we lose to the Wing Divers?
2313;AA138BB;How can we lose to the Wing Divers?
2031;AA138BC;How can we lose to the Wing Divers?
2103;AA138BD;How can we lose to the Wing Divers?
2438;AA138BE;How can we lose to the Wing Divers?
2745;AA139BA;It's my first time to use the military powered exoskeleton.
3183;AA139BB;It's my first time to use the military powered exoskeleton.
2836;AA139BC;It's my first time to use the military powered exoskeleton.
3168;AA139BD;It's my first time to use the military powered exoskeleton.
3544;AA139BE;It's my first time to use the military powered exoskeleton.
2713;AA140BA;Because the powered exoskeletons were developed by the military.
3242;AA140BB;Because the powered exoskeletons were developed by the military.
2813;AA140BC;Because the powered exoskeletons were developed by the military.
3132;AA140BD;Because the powered exoskeletons were developed by the military.
3570;AA140BE;Because the powered exoskeletons were developed by the military.
3006;AA141BA;Powered exoskeletons were originally a military technology.
3377;AA141BB;Powered exoskeletons were originally a military technology.
3735;AA141BC;Powered exoskeletons were originally a military technology.
3134;AA141BD;Powered exoskeletons were originally a military technology.
3720;AA141BE;Powered exoskeletons were originally a military technology.
3040;AA142BA;I used private powered exoskeletons for cargo shipment before.
3710;AA142BB;I used private powered exoskeletons for cargo shipment before.
3338;AA142BC;I used private powered exoskeletons for cargo shipment before.
3565;AA142BD;I used private powered exoskeletons for cargo shipment before.
3593;AA142BE;I used private powered exoskeletons for cargo shipment before.
4005;AA143BA;I used to be a port worker, and I used powered exoskeletons to carry cargo.
4459;AA143BB;I used to be a port worker, and I used powered exoskeletons to carry cargo.
4476;AA143BC;I used to be a port worker, and I used powered exoskeletons to carry cargo.
4109;AA143BD;I used to be a port worker, and I used powered exoskeletons to carry cargo.
4241;AA143BE;I used to be a port worker, and I used powered exoskeletons to carry cargo.
3157;AA144BA;Although I am familiar with the use of private powered exoskeletons.
3445;AA144BB;Although I am familiar with the use of private powered exoskeletons.
3330;AA144BC;Although I am familiar with the use of private powered exoskeletons.
4594;AA144BD;Although I am familiar with the use of private powered exoskeletons... Huh.
4697;AA144BE;Although I am familiar with the use of private powered exoskeletons... Huh.
1281;AB001AA;Move forward!
1031;AB001AB;Move forward!
1005;AB001AC;Move forward!
1971;AB001BA;*Scream*
1344;AB001BB;*Scream*
1860;AB001BC;*Scream*
1431;AB001BD;*Scream*
1378;AB001BE;*Scream*
764;AB001CA;Let's go!
771;AB001CB;Let's go!
437;AB001DA;Go!
392;AB001DB;Go!
436;AB001DC;Go!
493;AB001DD;Go!
672;AB001V;Onward.
2499;AB001W;*Scream*
2382;AB001X;*Scream*
1971;AB001Y;*Scream*
569;AB001Z;Let's go!
861;AB001ZA;Let's go!
1038;AB002AA;Straight ahead!
1002;AB002AB;Straight ahead!
867;AB002AC;Straight ahead!
1158;AB002BA;Straight ahead!
1023;AB002BB;Straight ahead!
1055;AB002BC;Straight ahead!
1282;AB002BD;Straight ahead!
943;AB002BE;Straight ahead!
751;AB002CA;Follow me!
844;AB002CB;Follow me!
720;AB002DA;Whoa!
371;AB002DB;Ha!
351;AB002DC;Ha!
223;AB002DD;Ha!
1083;AB002V;Straight ahead!
1111;AB002W;Follow the sergeant!
1145;AB002X;Running again?!
720;AB002Y;Straight ahead!
573;AB002Z;Keep up!
850;AB002ZA;Follow me!
834;AB003AA;Let's go!
855;AB003AB;Let's go!
892;AB003AC;Let's go!
1343;AB003BA;Move forward!
1317;AB003BB;Move forward!
1088;AB003BC;Move forward!
1405;AB003BD;Move forward!
1077;AB003BE;Move forward!
1066;AB003CA;Move forward!
1113;AB003CB;Move forward!
1120;AB003DA;Yeah!
1064;AB003DB;*Scream*
1054;AB003DC;*Scream*
575;AB003DD;*Scream*
738;AB003V;Let's go!
1373;AB003W;Follow behind the sergeant!
1581;AB003X;Hey, let's walk!
933;AB003Y;Follow the sergeant!
786;AB003Z;Go! Go!
1329;AB003ZA;Move forward!
893;AB004AA;Follow me!
1006;AB004AB;Follow me!
670;AB004AC;Follow me!
1509;AB004BA;Follow the captain!
1237;AB004BB;Follow the captain!
1096;AB004BC;Follow the captain!
1709;AB004BD;Follow the captain!
1087;AB004BE;Follow the captain!
510;AB004CA;Go!
427;AB004CB;Go!
773;AB004DA;Let's move!
767;AB004DB;Let's move!
744;AB004DC;Let's move!
784;AB004DD;Let's move!
906;AB004V;Follow me!
559;AB004W;Go!
1179;AB004X;We've run too long!
514;AB004Y;Dash!
833;AB004Z;On the double!
1014;AB004ZA;Go! Go!
561;AB005AA;Run!
449;AB005AB;Run!
430;AB005AC;Run!
989;AB005BA;I'll follow you!
960;AB005BB;I'll follow you!
831;AB005BC;I'll follow you!
936;AB005BD;I'll follow you!
881;AB005BE;I'll follow you!
934;AB005CA;This way!
734;AB005CB;This way!
941;AB005DA;Get moving!
760;AB005DB;Get moving!
665;AB005DC;Get moving!
847;AB005DD;Get moving!
626;AB005V;Move it!
1022;AB005W;Run, hurry!
1980;AB005X;Okay, okay, I'll run!
917;AB005Y;I can keep going!
459;AB005Z;Go!
385;AB005ZA;Ha!
1160;AB006AA;Go! Go!
800;AB006AB;Go! Go!
889;AB006AC;Go! Go!
629;AB006BA;Go!
855;AB006BB;Go!
420;AB006BC;Go!
600;AB006BD;Go!
360;AB006BE;Go!
1003;AB006CA;Let's fly!
956;AB006CB;Let's fly!
1241;AB006DA;Prepare to fly!
1126;AB006DB;Prepare to fly!
926;AB006DC;Prepare to fly!
1084;AB006DD;Prepare to fly!
925;AB006V;Let's run!
1232;AB006W;Hey, time to move!
2223;AB006X;Got it! Move! Move!
1487;AB006Y;I'm okay, no problem.
496;AB006Z;Move!
625;AB006ZA;Ha!
890;AB007AA;Keep going!
697;AB007AB;Keep going!
739;AB007AC;Keep going!
1283;AB007BA;Hey, time to move!
1356;AB007BB;Hey, time to move!
1212;AB007BC;Hey, time to move!
1257;AB007BD;Hey, time to move!
1010;AB007BE;Hey, time to move!
368;AB007CA;Ha!
300;AB007CB;Ha!
1233;AB007DA;Move! Move!
930;AB007DB;Move! Move!
1421;AB007DC;Move! Move!
1022;AB007DD;Move! Move!
1056;AB007V;Go! Go!
1367;AB007W;Let's go, run!
1083;AB007X;They want us to run!
1417;AB007Y;I'll do my best.
1035;AB007ZA;Let's fly!
791;AB008AA;Get moving!
626;AB008AB;Get moving!
742;AB008AC;Get moving!
1122;AB008BA;Hey, let's run!
1118;AB008BB;Hey, let's run!
1186;AB008BC;Hey, let's run!
1259;AB008BD;Hey, let's run!
860;AB008BE;Hey, let's run!
457;AB008CA;Yeah!
392;AB008CB;Yeah!
818;AB008DA;Ha!
329;AB008DB;Ha!
243;AB008DC;Ha!
201;AB008DD;Ha!
1166;AB008V;Keep following me!
1465;AB008X;They want us to move forward!
1492;AB008Y;Starting to feel tired.
1021;AB009BA;They want us to run!
1231;AB009BB;They want us to run!
1376;AB009BC;They want us to run!
1397;AB009BD;They want us to run!
1037;AB009BE;They want us to run!
964;AB009CA;Let's fly!
